date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,new_beneficiaries
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,2,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,2,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,6,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,3,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,4,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,20,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,10,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,3,0
2022-01-01,org_3422,org_7002,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,8,0
2022-03-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,23,0
2022-03-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,29,0
2022-03-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,12,0
2022-03-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,32,0
2022-05-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,21,0
2022-05-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,21,0
2022-05-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,18,0
2022-05-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,40,0
2022-06-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,43,0
2022-06-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,27,0
2022-06-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,20,0
2022-06-01,org_3422,org_1015,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Yangon,Shwepyithar,12,0
2022-04-01,org_7733,org_7733,food/cash for work/assets,food_cash for work_assets,Kayin,Kawkareik,839,839
2022-06-01,org_7733,org_7733,"food distributions (in kind/voucher/cash), severe",food distribution,Kayin,Hpapun,2036,2036
2022-04-01,org_7733,org_7733,food/cash for work/assets,food_cash for work_assets,Kayin,Kawkareik,939,939
2022-04-01,org_7733,org_7733,food/cash for work/assets,food_cash for work_assets,Kayin,Kawkareik,564,564
2022-04-01,org_7733,org_7733,food/cash for work/assets,food_cash for work_assets,Kayin,Kawkareik,329,329
2022-02-01,org_7733,org_7733,"food distributions (in kind/voucher/cash), severe",food distribution,Kayin,Hlaingbwe,6993,6993
2022-06-01,org_7733,org_7733,"food distributions (in kind/voucher/cash), severe",food distribution,Kayin,Hlaingbwe,693,0
2022-04-01,org_7733,org_7733,food/cash for work/assets,food_cash for work_assets,Kayin,Kawkareik,692,692
2022-04-01,org_6130,org_6130,"food distributions (in kind/voucher/cash), severe",food distribution,Kachin,Waingmaw,242,0
2022-05-01,org_6130,org_6130,"food distributions (in kind/voucher/cash), severe",food distribution,Kachin,Waingmaw,242,0
2022-06-01,org_6130,org_6130,"food distributions (in kind/voucher/cash), severe",food distribution,Kachin,Waingmaw,242,0
2022-05-01,org_2625,org_8568,food/cash for work/assets,food_cash for work_assets,Kachin,Bhamo,7,7
2022-05-01,org_2625,org_8568,food/cash for work/assets,food_cash for work_assets,Kachin,Bhamo,7,0
2022-05-01,org_2625,org_6203,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,7,7
2022-05-01,org_2625,org_6203,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,7,7
2022-05-01,org_2625,org_6203,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,7,7
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,372,372
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,245,0
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,151,151
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,103,103
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,92,92
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,125,125
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,159,159
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,194,194
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,110,110
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,219,219
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,81,81
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,90,90
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,126,126
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,372,0
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,207,0
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,188,0
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,260,260
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Ponnagyun,85,85
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Sittwe,139,139
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Sittwe,185,185
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Sittwe,137,137
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Sittwe,97,97
2022-05-01,org_2625,org_6660,"multi-purpose cash transfer (MPC), moderate",multi-purpose cash transfer,Rakhine,Sittwe,247,247
2022-05-01,org_2625,org_8698,income-generating activities and small grants,IGA and small grants,Kachin,Myitkyina,30,0
2022-05-01,org_2625,org_8698,income-generating activities and small grants,IGA and small grants,Kachin,Waingmaw,10,10
2022-05-01,org_2625,org_8698,income-generating activities and small grants,IGA and small grants,Kachin,Waingmaw,10,0
2022-05-01,org_2625,org_8698,income-generating activities and small grants,IGA and small grants,Kachin,Waingmaw,20,20
2022-05-01,org_2625,org_8698,income-generating activities and small grants,IGA and small grants,Kachin,Mogaung,10,0
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,4,0
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,3,3
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,3,3
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,5,5
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,2,0
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,5,0
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,5,0
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,5,5
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,4,0
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,4,0
2022-06-01,org_2625,org_6660,income-generating activities and small grants,IGA and small grants,Rakhine,Ponnagyun,4,4
2022-06-01,org_6410,org_6410,"food distributions (in kind/voucher/cash), severe",food distribution,Sagaing,Shwebo,500,500
2022-02-01,org_7597,org_7597,provision of livestock kits,livestock kits,Shan (East),Monghsat,14,0
2022-03-01,org_7597,org_7597,FFS and farmer training,FFS and farmer training,Shan (East),Mongton,14,14
2022-03-01,org_7597,org_7597,FFS and farmer training,FFS and farmer training,Shan (East),Monghsat,26,26
2022-04-01,org_7597,org_7597,provision of livestock kits,livestock kits,Shan (East),Mongton,1,0
2022-04-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Mongton,1,0
2022-04-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Mongton,1,0
2022-04-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Mongton,1,0
2022-04-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Mongton,1,0
2022-04-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Monghsat,1,0
2022-04-01,org_7597,org_7597,provision of livestock kits,livestock kits,Shan (East),Monghsat,9,0
2022-05-01,org_7597,org_7597,provision of livestock kits,livestock kits,Shan (East),Kengtung,2,2
2022-05-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Monghsat,1,0
2022-05-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Monghsat,1,0
2022-05-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Monghsat,1,0
2022-05-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Monghsat,1,0
2022-05-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Mongton,1,0
2022-05-01,org_7597,org_7597,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (East),Mongton,1,0
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,11,11
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,14,14
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,18,18
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,22,22
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,18,18
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,19,19
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,24,24
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,18,18
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,37,37
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,12,12
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,12,12
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Mongton,14,14
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Mongton,14,14
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Mongton,20,20
2022-05-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Mongton,17,17
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,29,29
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Monghsat,16,16
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Mongton,20,20
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Shan (East),Mongton,21,21
2022-06-01,org_7597,org_7597,provision of livestock kits,livestock kits,Shan (East),Monghsat,1,0
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,0
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,2
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,0
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,0
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,2
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,2
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,2
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,2
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,2
2022-06-01,org_7597,org_7597,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,2,2
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Kayin,Hlaingbwe,88,88
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Kayin,Hlaingbwe,12,12
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Kayin,Hlaingbwe,19,19
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Kayin,Hlaingbwe,4,0
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Kayin,Hlaingbwe,4,0
2022-06-01,org_7597,org_7597,provision of kitchen garden kits,kitchen garden kits,Kayin,Hlaingbwe,4,0
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,22,22
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,26,26
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,19,19
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,25,25
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,14,14
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,27,27
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,25,0
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,22,22
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,19,19
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,24,24
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,26,26
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,28,28
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,24,24
2022-06-01,org_9285,org_9285,"food distributions (in kind/voucher/cash), moderate",food distribution,Ayeyarwady,Zalun,26,26
